1,7.4
2,4.3
3,4.7
4,2.2
5,1.4
6,2.9
7,8.2
8,8.8
9,8.8
10,8.5
11,7.1
12,5.6
13,6.2
14,4.2
15,5.7
16,2.8
17,7.5
18,4.5
19,7.1
20,8.5
21,8.4
22,8.2
23,8.1
24,7.1
25,4.1
26,1.6
27,8
28,3.6
29,0.4
30,3.8
